genre,mfcc,filename
blues,"[-110.284325    90.705605    -2.5283113   74.052734   -11.746768
   39.214577   -13.1743      20.531588   -17.167608    12.827254
  -21.434446     5.952132    -8.032604 ]",blues.00040.wav
blues,"[-107.18975     88.47057     -4.1777873   55.48549     -8.01038
   38.416542    -6.402575    28.576523   -19.820787    13.252739
  -19.239794    12.076225    -4.583088 ]",blues.00041.wav
blues,"[-159.56772     69.78482     -4.3918796   76.85114      3.9159086
   45.16753     -4.867353    32.200516    -9.796341     7.8125114
  -21.826967     9.682441    -2.5915892]",blues.00042.wav
blues,"[-109.195      100.62705     -8.620549    47.36422     -6.559237
   39.620792    -8.523994    29.564737   -16.583515    13.170685
  -24.20932      6.5919027   -8.641899 ]",blues.00043.wav
blues,"[-109.53234     86.9265      -8.6249895   64.4895      -6.306035
   43.64582     -8.293103    28.546427   -14.081592     8.136636
  -21.490427    11.0866165   -5.094468 ]",blues.00044.wav
blues,"[-163.24313     89.78489     12.977459    80.69248      3.6667745
   39.74513     -5.4003787   26.49867    -13.163736     2.7070134
  -20.552906     6.0071893   -2.908132 ]",blues.00045.wav
blues,"[-182.66501     90.68653     14.118146    67.55459      2.6876106
   38.431614    -8.420627    24.123554   -13.787512     4.8449693
  -16.676622     5.823079    -5.149289 ]",blues.00046.wav
blues,"[-1.4997588e+02  9.3640755e+01  6.3362441e+00  7.1511147e+01
 -8.1131783e+00  3.6212021e+01 -9.7849731e+00  1.7641598e+01
 -2.1119003e+01 -1.2590314e-01 -2.2200991e+01  5.4356632e+00
 -7.4677796e+00]",blues.00047.wav
blues,"[-106.34815    102.64147    -20.172258    59.37521     -9.967279
   33.70612    -14.182175    23.516733   -13.329083    16.026072
  -18.923176     7.8317666   -7.8003836]",blues.00048.wav
blues,"[-255.97383    110.82752     21.460573    67.588135     4.288312
   43.11846     -4.508348    10.442597    -8.718592     1.6548898
  -20.58779     -2.4306738   -7.144061 ]",blues.00049.wav
blues,"[-8.3001678e+01  1.0706744e+02 -2.5323681e+01  5.7122074e+01
  8.1298664e-02  3.4708904e+01 -1.1047215e+01  2.0533279e+01
 -1.1220151e+01  1.4839782e+01 -1.0229966e+01  1.2542857e+01
 -9.7726259e+00]",blues.00050.wav
blues,"[-55.59663   114.9512    -37.06935    64.90438    -7.164943   15.254703
 -16.23533    18.643576   -9.752286   21.46539    -5.6520977  12.78424
 -16.537031 ]",blues.00051.wav
blues,"[-225.30031    117.64152    -14.544607    64.80238     12.931657
   19.029236    10.688534     9.883125    -2.382837    11.688009
    1.5453439    3.049367    -7.628483 ]",blues.00052.wav
blues,"[-76.75777   105.77048   -43.208836   60.950108   -8.791271   21.246782
 -12.877674   18.621216  -11.3991165  14.550057   -6.057421   12.74034
  -9.374367 ]",blues.00053.wav
blues,"[-58.0011    109.01412   -36.218388   64.04036     1.4301568  26.315119
 -17.482681   20.431017   -9.543072   18.177134   -6.057144   13.878274
 -11.2975645]",blues.00054.wav
blues,"[-98.69757   104.80117   -35.10867    60.695045   -2.8393273  22.231003
  -7.8374567  19.030722  -11.578803   17.021759   -5.3873515  12.199111
  -9.960819 ]",blues.00055.wav
blues,"[-145.42918    102.859566   -12.5421295   56.96205      2.2472627
   26.607046    -4.2670345   17.337631    -7.9970355   15.232125
   -6.937478     7.4603834  -10.468326 ]",blues.00056.wav
blues,"[-92.76854   115.340775  -35.060043   57.853596    1.8453195  26.61206
 -14.544862   22.132044   -8.207086   11.007707   -5.644094    7.2728615
 -10.202147 ]",blues.00057.wav
blues,"[-95.45586  105.22937  -26.962673  60.836983  -4.847295  21.54521
 -13.523774  12.135235 -20.232874  12.151344  -5.229753  10.264026
  -9.45371 ]",blues.00058.wav
blues,"[-86.25098    91.9421    -23.4035     68.2495     -3.8901281  22.742178
  -9.895618   16.891766  -11.393833   18.429016   -7.011849   10.766728
 -11.93729  ]",blues.00059.wav
blues,"[-6.78055344e+01  1.11709366e+02 -3.46573029e+01  6.13417892e+01
  4.51812260e-02  3.05710926e+01 -1.27043257e+01  2.11668282e+01
 -1.31348896e+01  1.62877998e+01 -6.34327078e+00  1.22954779e+01
 -1.24830055e+01]",blues.00060.wav
blues,"[-82.485886  94.17034  -27.139208  75.66252  -27.529984  35.589035
 -20.298964  25.121319 -15.379855  11.346788 -13.402289   8.153384
  -8.504351]",blues.00061.wav
blues,"[-144.99365     95.742805   -21.61032     49.62971    -29.898346
   29.358599   -18.849941    17.890139    -9.674273     5.5135674
   -9.5545635    6.3690124  -21.091816 ]",blues.00062.wav
blues,"[-129.11397     72.11977     -7.7658463   49.26091    -32.721977
   21.608433   -27.37464     15.002842   -10.258776    12.437438
  -17.034569     7.118173   -18.020405 ]",blues.00063.wav
blues,"[-85.17353   88.81205  -16.331642  59.223236 -35.993603  14.391535
 -22.306257   9.651897 -14.823916  11.181605 -14.808832   8.478196
 -19.59089 ]",blues.00064.wav
blues,"[-118.37033    74.86732   -19.869467   46.947586  -32.569054   23.835135
  -26.374111   17.692514  -13.826244   11.946739  -17.888779    7.555983
  -22.900583]",blues.00065.wav
blues,"[-116.546364   97.444626  -13.895614   48.974854  -22.594566   27.76544
  -20.240068   18.63935   -14.651668    8.481434  -16.655897   11.001678
  -13.869425]",blues.00066.wav
blues,"[-95.46325  101.38038  -20.697004  48.66807  -30.27181   20.812761
 -18.313585  14.146872 -12.79889   13.44428  -14.0782     7.732656
 -19.232273]",blues.00067.wav
blues,"[-113.19473     88.705864    -8.925186    49.482693   -34.573833
   15.864125   -17.744791    14.710542   -11.201999    15.367768
  -15.07657      8.7476635  -18.63179  ]",blues.00068.wav
blues,"[-121.42954     96.12303    -19.616804    48.020565   -38.80819
   24.758066   -32.945824     8.104195   -17.81152      6.1132855
  -19.998335     6.7939243  -19.340662 ]",blues.00069.wav
blues,"[-133.0444     105.72739    -22.146265    41.81865    -26.996668
   19.124523   -26.56932     19.24604    -15.334524     6.9896555
  -10.818551     6.7937427  -11.729828 ]",blues.00070.wav
blues,"[-89.391495  93.78779  -14.57109   54.391533 -33.51502   19.421158
 -19.763674  13.022463 -13.869496  14.611718 -14.970264  10.589299
 -18.023413]",blues.00071.wav
blues,"[-118.68192     87.62362      6.558794    45.09805    -38.915707
   20.813005   -26.863337    13.798009   -17.23861      5.1101575
  -15.709853     3.981842   -27.549044 ]",blues.00072.wav
blues,"[-30.129288 103.7448   -19.765732  56.411625 -12.72487   20.194227
 -17.348097  16.309158 -18.444427   8.932052 -11.661623  11.210426
  -8.851257]",blues.00073.wav
blues,"[-56.03289    87.84067    -1.6012412  41.205364   -5.6202717  27.784927
 -24.002584   21.768122  -18.42899    12.328123  -13.717034   11.850819
  -3.9822721]",blues.00074.wav
blues,"[-86.33548    92.7005    -15.399187   54.05201     0.8667875  31.560293
 -14.622711   23.325447  -14.978637   15.339354   -7.0493617  12.182225
  -6.1109123]",blues.00075.wav
blues,"[-52.701164   74.455414  -18.715458   56.307217   -3.9593265  31.987156
 -16.457787   22.41769   -12.262029   27.228352   -9.233885    7.8071027
 -10.567175 ]",blues.00076.wav
blues,"[-29.03915  104.53732  -30.978956  38.15443   -7.991592  30.89167
 -20.596235  25.83078  -12.959671  16.941612 -12.263682  10.786708
 -10.564546]",blues.00077.wav
blues,"[ -2.5510163 101.25788   -33.92729    41.518402  -13.815158   31.920723
 -21.868603   24.458948  -15.881366   15.794475  -14.372411   12.507441
 -13.373969 ]",blues.00078.wav
blues,"[ -3.5590715  92.92779   -25.118544   45.18721   -10.871894   31.86242
 -18.057922   28.628012  -10.234054   14.673487  -14.906988   14.751648
 -15.609781 ]",blues.00079.wav
blues,"[-54.747242  119.48588   -34.86474    37.537148  -15.886235   22.081097
 -14.668315   18.534313   -9.643758   11.258853  -11.732052   11.539119
  -6.4307194]",blues.00080.wav
blues,"[-26.955238  107.34024   -46.812206   40.932655  -21.469864   24.816854
 -18.947702   15.260985  -15.0442505  12.270949  -15.239539   14.331287
 -13.830045 ]",blues.00081.wav
blues,"[-29.400257  108.69148   -25.589895   38.440144  -18.353867   21.7857
 -25.172714   22.406967  -17.606058   14.675623  -12.086358    5.4621906
  -7.70603  ]",blues.00082.wav
blues,"[-19.893549  98.89588  -24.47666   49.585854 -16.200876  30.19781
 -18.029512  27.554832 -11.405636  14.877994  -8.908682  11.671264
 -10.886021]",blues.00083.wav
blues,"[-38.994843  112.03825   -31.817707   38.240677   -6.320669   23.330563
 -18.778877   23.932188  -10.934216   13.2348585 -14.38119    13.326929
 -10.922001 ]",blues.00084.wav
blues,"[-180.14874    131.41078      0.5733359   43.165672    14.135556
   25.621374    -5.315874    12.034328   -13.538714    -1.0941217
   -7.614391     2.7180743    0.7742721]",blues.00085.wav
blues,"[-2.1281540e+02  1.3906923e+02  9.4543409e+00  3.5446270e+01
  1.2709544e+01  2.0417664e+01 -5.5739532e+00  1.0893662e+01
 -8.7317133e+00  8.0554552e+00  1.6379720e-01  2.6417468e+00
 -1.0257348e+00]",blues.00086.wav
blues,"[-155.51651    125.655754     1.5753218   45.82987      0.9089945
   25.391241   -10.813493    15.574149   -11.929206     1.2717782
   -6.6615033   -0.7791248   -7.7492247]",blues.00087.wav
blues,"[-194.27951    151.85118     -1.1928877   39.1946      16.582485
   18.252386    -1.399161    14.87771    -11.616781     2.4488766
   -5.0791736    3.9416006   -0.9037845]",blues.00088.wav
blues,"[-346.88687    139.24796     24.084862    22.264015    18.64784
   11.657903     9.017679     6.977828    -2.0233011    5.420398
    1.6508172   -2.3530064    3.193639 ]",blues.00089.wav
blues,"[-177.48735    115.33375      9.963014    54.05621      7.6156197
   28.31573     -9.070212    20.05844    -15.0455475    6.2224927
   -5.688931     1.3798959   -5.843507 ]",blues.00090.wav
blues,"[-2.3638347e+02  1.6169501e+02 -1.1533349e+00  2.7288706e+01
  9.5813513e+00  2.0619045e+01  2.3412783e-01  1.3796686e+01
 -5.0091982e-01  1.0185430e+01 -4.4546185e+00  5.5080886e+00
 -3.7167218e+00]",blues.00091.wav
blues,"[-332.30798     128.08076      28.825216     41.83606      31.234665
   23.35822       5.7872233     8.9962015    -3.8611279     3.739
   -0.86905843   -0.43693084    1.4746556 ]",blues.00092.wav
blues,"[-350.3589     169.54633     31.780228    16.713755    28.661758
   19.24909      7.846699    10.039795     4.742695     2.915623
    3.8965418    1.8103498   -5.970981 ]",blues.00093.wav
blues,"[-206.28116     126.62033      10.590663     43.21572      12.4949
   19.413662      0.35196793   12.730944     -4.5792894     4.058012
   -4.4092126     3.663423     -1.4560472 ]",blues.00094.wav
blues,"[-130.58154    139.9749      -1.2707359   39.310425    -6.3536654
   19.767845   -11.213425    27.243687   -16.53454      7.0218787
   -1.2004069    1.6136365   -6.6290407]",blues.00095.wav
blues,"[-314.58218    139.91444     11.862516    30.102106    -7.5390353
   14.907039    -2.6808987    6.701544    -6.3955092    2.8176138
  -11.706481     2.063028   -11.438629 ]",blues.00096.wav
blues,"[-148.6477      145.73776      -9.363346     48.451443     10.543868
   18.014605     -2.6345782    16.958082    -11.506824      8.731703
   -8.173254      3.2235358    -0.67975867]",blues.00097.wav
blues,"[-90.70722  100.10758  -23.924427  52.588306 -20.928015  31.502182
 -11.213113  20.094328 -10.915236  17.563923 -14.097334  12.994508
 -11.420426]",blues.00098.wav
blues,"[-177.19162    136.2142     -26.910713    36.37278    -18.759426
   20.905872    -1.7765746    3.0159326   -5.59941      5.6345954
   -8.114803     5.645384   -10.786549 ]",blues.00099.wav
classical,"[-268.18002    135.68788    -34.07107     25.634863   -12.970324
   17.894695    -9.997608     5.6292233  -14.146461     7.497626
   -3.9705248    8.258684    -1.3527373]",classical.00000.wav
classical,"[-324.09195    133.59413    -25.021385    24.567686   -11.939837
   17.660225    -5.522583     1.7202383  -10.571336    -0.8508674
   -7.797244     3.5256078    5.0467987]",classical.00001.wav
classical,"[-235.30643    141.13675    -34.679047    30.99717    -16.400242
   23.120686   -11.043703     7.6586432  -19.017239     4.236546
  -11.835343     8.918064    -1.442469 ]",classical.00002.wav
classical,"[-326.89987    127.39418    -30.584469    37.47575     -5.291166
   20.80699     -1.7857137   -4.6031647   -4.048745     5.2380347
   -0.6428715    2.8008628    7.245895 ]",classical.00003.wav
classical,"[-259.96228    118.93238    -35.606533    31.990017   -16.535492
   10.620698   -15.65591      7.4423375   -5.8104644    8.268948
  -18.018595    -1.1994925   -6.346673 ]",classical.00004.wav
classical,"[-264.2774     138.15092    -30.101551    37.82423     -7.180178
    6.7829356  -11.8189       4.712041    -9.843633     5.8637476
   -9.573777     2.6703959   -4.796442 ]",classical.00005.wav
classical,"[-295.74353    134.53831    -22.449306    40.759247    -5.87598
    9.276347   -11.875942     6.2949286   -8.86693      4.40629
   -9.378154     4.06138      1.625683 ]",classical.00006.wav
classical,"[-286.86823    135.91835    -24.436617    36.66117     -6.2452145
    6.9629354   -8.168272     3.8440666   -4.3983455    6.4327855
   -4.1305766    1.5490412   -4.3528376]",classical.00007.wav
classical,"[-292.15292     127.763664    -29.909023     37.442085     -9.556902
    5.1130486   -13.823929      7.0317283    -7.032632      6.4920025
   -9.904401      4.713663      0.37483153]",classical.00008.wav
classical,"[-356.14395    139.79286     -6.286765    43.188293    -8.879337
   11.050314    -8.393051     4.4185205   -8.283711     8.682832
   -8.135775     3.427108    -1.440631 ]",classical.00009.wav
classical,"[-315.04453    128.73926    -28.93491     30.839514    -8.996638
    7.9901075   -9.846989     1.441412    -8.973623     6.049842
   -3.320935     7.609508     3.7989612]",classical.00010.wav
classical,"[-3.8526587e+02  1.7727786e+02 -9.3376627e+00  2.4373219e+01
  5.8054414e+00 -4.5630622e+00 -6.3569489e+00 -6.9578943e+00
 -4.1274281e+00  3.8580673e+00 -3.5820192e-01 -9.4612193e-01
 -3.6705594e+00]",classical.00011.wav
classical,"[-3.6271387e+02  1.4393861e+02 -1.8981813e+01  3.0657846e+01
  1.0281465e+00  2.8484532e-01 -7.9897432e+00 -3.8509774e+00
 -8.9446697e+00  3.2497702e+00 -4.4546375e+00  3.6496251e+00
  4.9335470e+00]",classical.00012.wav
classical,"[-3.4313556e+02  1.4008688e+02 -2.0911034e+01  3.2332195e+01
 -3.6868103e+00  2.9435577e+00 -1.0669530e+01  3.1910300e-01
 -5.7843461e+00  7.6880798e+00 -3.6771073e+00  2.5538180e+00
 -3.4980681e+00]",classical.00013.wav
classical,"[-324.6391      147.82701     -31.937817     27.408855     -4.508828
   -4.1651044   -12.588299     -5.1182966    -7.741826      0.8432943
   -8.195583     -0.82244724    1.0045002 ]",classical.00014.wav
classical,"[-449.51437    124.97361    -19.919233    27.45221     -5.775594
    2.2272975   -6.5527916   10.601105     3.3547378   14.393793
    1.9887378    5.250284     4.4267945]",classical.00015.wav
classical,"[-482.67636     154.86115      -5.025982     29.737667     -1.8687446
    8.223097     -4.7659545     9.646516     -3.3353903     4.5322237
  -10.103474     -0.66671294   -2.4448435 ]",classical.00016.wav
classical,"[-311.51123    148.66138    -33.509113    10.361734   -12.907805
    1.2325779  -12.908663     0.8045732   -9.738699     2.0689795
   -5.106063     6.7442927    4.615777 ]",classical.00017.wav
classical,"[-405.6831     145.69487     -0.8267259   23.067648     9.225309
   -2.6439388   -5.750473    -2.0919251   -0.6470631    6.759229
    2.8076077    2.446449     5.084673 ]",classical.00018.wav
classical,"[-4.7586765e+02  1.4153087e+02 -8.4752140e+00  3.3992065e+01
  5.2557749e-01  6.0348530e+00  2.7931426e-02  9.5371571e+00
  2.1625168e+00  7.0820994e+00 -8.0484257e+00 -1.0827344e-01
  7.8827375e-01]",classical.00019.wav
classical,"[-3.0094049e+02  1.6108626e+02 -2.4240719e+01  2.7966188e+01
 -2.8622553e+00  2.3875618e+00 -1.1273426e+01  2.2528113e-01
 -6.8418770e+00  6.0946074e+00 -8.1383114e+00 -1.8053260e+00
 -4.1101503e+00]",classical.00020.wav
classical,"[-278.22952     147.87563     -31.567955     20.35228      -9.5826435
   -6.244679    -13.601204     -0.66615546   -7.274475      1.0198703
  -11.758481     -0.96198523   -2.2164092 ]",classical.00021.wav
classical,"[-278.78244    160.01924    -28.398985    23.062634    -2.6952755
    3.0099838  -11.293977    -0.5086696  -11.364047     3.1734755
   -5.1071954    4.339189    -4.0708914]",classical.00022.wav
classical,"[-406.96542    163.13947     -2.4138153   32.456657     7.907838
    9.677142    -5.4890423    9.523497    -3.1028214   10.209687
  -10.385391    -5.3867083   -8.080065 ]",classical.00023.wav
classical,"[-223.17725     163.24625     -34.416225     24.187868    -10.304307
    3.2287347   -12.884593      0.8050693   -14.284255      1.6726216
  -10.143485      0.24415678   -4.545105  ]",classical.00024.wav
classical,"[-221.28345     173.33664     -37.456543     24.362453     -8.687614
    3.3857918   -12.841176      1.0815359   -15.328135      0.42323717
   -9.623609      2.292809     -4.4855638 ]",classical.00025.wav
classical,"[-319.33237     143.66473     -31.164366     10.908863     -5.55389
   -4.265031     -8.952561     -5.58349      -8.020538      2.3426132
   -4.4772716    -0.31978709    0.9748614 ]",classical.00026.wav
classical,"[-3.6625018e+02  1.8159940e+02 -5.5262704e+00  2.7008371e+01
 -4.8321323e+00  4.6107154e+00 -1.0542602e+01  1.6762114e-01
 -1.1139511e+01  3.5848060e+00 -1.0332784e+01 -1.0784340e+00
 -4.5973077e+00]",classical.00027.wav
classical,"[-228.95734     153.97128     -30.685278     20.8126       -6.08023
    1.1724141   -10.788691     -3.8824687   -11.589583      0.88214755
   -8.279238     -0.7267746    -3.104451  ]",classical.00028.wav
classical,"[-297.24658    130.27441    -30.589977    27.486969    -7.0549927
    1.9900564  -11.125771     4.752086    -8.771535     5.415232
   -5.375333     4.4642715    1.7346498]",classical.00029.wav
classical,"[-3.1567807e+02  1.4966841e+02 -3.0594992e+01  2.3221498e+01
 -8.6998320e+00 -1.0104396e+01 -1.5733574e+01 -4.0472808e+00
 -7.6521630e+00  4.6231769e-02 -1.1143897e+01 -7.6704502e+00
 -5.8706336e+00]",classical.00030.wav
classical,"[-3.7400751e+02  1.7244232e+02  6.4029860e+00  2.0150894e+01
  5.8518014e+00  1.5909549e+00 -6.7105641e+00 -1.1913427e+00
 -2.9050222e-01  3.3312535e-01 -6.5518198e+00 -7.3002505e+00
 -7.3283706e+00]",classical.00031.wav
classical,"[-498.60873    177.52312     11.209716    27.63433     -2.8418264
    5.090956    -6.604384    -1.0570544   -4.144494    -3.0533736
   -9.90994     -8.573808    -9.189356 ]",classical.00032.wav
classical,"[-429.10315     120.74545      -1.6823534    17.948557      7.7335906
   -2.0437236    -3.941744     -2.5360472    -0.5834436    -0.79653716
   -9.051198     -3.6899388    -0.9829521 ]",classical.00033.wav
classical,"[-309.24283     138.64113     -29.713259     33.618786     -0.37825745
    5.2437387    -6.3323126     3.280733     -6.714091     -0.6922032
  -13.243885     -8.528504     -9.668246  ]",classical.00034.wav
classical,"[-319.78223    165.98755    -11.918571    27.240343     7.8435597
    1.7273006   -7.849843    -2.412085    -2.9088757   -2.5311306
  -11.365741    -4.6136107   -4.4873595]",classical.00035.wav
classical,"[-419.26315    127.44508     -3.7823563   23.200216    -4.3346987
    4.030428    -8.209102    -7.6188607   -7.075689    -2.9239514
   -7.409898    -5.437336    -9.099495 ]",classical.00036.wav
classical,"[-275.37598    125.30793    -41.05129     24.607311    -4.788928
   -4.253849   -15.021034    -5.045092    -5.0018373    2.47306
  -10.894701    -8.017638    -5.1663785]",classical.00037.wav
classical,"[-276.03903    146.35081    -36.59162     24.200796    -2.5551605
   -2.1697466  -13.303985    -6.504971    -9.398983    -3.1274786
  -11.537067    -4.1871166   -1.6895956]",classical.00038.wav
classical,"[-409.53445     116.80004     -16.164232     11.717685      0.7060147
    6.0069485    -4.2744565     0.4954766     0.43389034   12.597706
   -1.1140985    -1.1403234     4.957852  ]",classical.00039.wav
classical,"[-358.65674    129.08748    -30.39764     19.88953    -10.38638
   -0.652045   -10.611145     1.5420539   -3.9753864    1.868904
   -8.83354     -7.1676545   -8.212758 ]",classical.00040.wav
